Div,Date,Season,HomeTeam,AwayTeam,FTR,H_roll_GF,H_roll_GA,H_roll_Pts,H_roll_Win,H_roll_Shots,H_roll_ShotsT,H_roll_Corners,H_roll_Fouls,H_season_pts,H_season_gf,H_season_ga,H_season_games,H_season_gd,H_season_ppg,H_rank,A_roll_GF,A_roll_GA,A_roll_Pts,A_roll_Win,A_roll_Shots,A_roll_ShotsT,A_roll_Corners,A_roll_Fouls,A_season_pts,A_season_gf,A_season_ga,A_season_games,A_season_gd,A_season_ppg,A_rank,ref_cards_avg,ref_reds_avg,ref_fouls_avg,ref_games,mkt_prob_H,mkt_prob_D,mkt_prob_A,mkt_prob_max,odds_move_H,odds_move_D,odds_move_A,close_vol,close_avg_h,open_avg_h,close_max_h,y,H_xG,H_xGA,H_npxG,H_npxGA,H_ppda_coef,H_deep,H_xpts,A_xG,A_xGA,A_npxG,A_npxGA,A_ppda_coef,A_deep,A_xpts,xg_diff_roll
I1,2024-01-16,2023,Juventus,Sassuolo,H,1.4,0.6,2.6,0.8,13.2,3.2,5.8,13.0,46,29,12,19,17,2.421052631578948,2.0,1.0,1.4,0.8,0.2,12.0,4.2,5.2,9.8,19,26,33,19,-7,1.0,16.0,,,,,0.6558682952734998,0.1988316516197557,0.1453000531067445,0.6558682952734998,0.04,0.5499999999999998,-2.0,0.0478589196542941,1.387142857142857,1.41,1.45,0,1.4999916,0.7342844000000001,1.3477316000000001,0.7342844000000001,14.972066365007544,6.2,1.9782,1.4936302000000001,1.2701597999999996,1.1891101999999998,0.9656398000000002,17.66444444444445,5.6,1.45476,0.0063613999999998505
SP1,2024-01-19,2023,Alaves,Cadiz,H,0.8,1.6,0.8,0.2,12.4,3.8,5.0,13.6,20,18,27,20,-9,1.0,15.0,0.6,1.6,0.6,0.0,12.0,3.2,4.8,14.8,15,15,30,20,-15,0.75,18.0,,,,,0.5948023426061494,0.2569546120058565,0.1482430453879941,0.5948023426061494,-0.0799999999999998,0.25,0.75,0.0380475892484536,1.6485714285714288,1.73,1.7,0,1.2396766000000001,1.3655352,1.091021,1.0682252,17.819038208168642,4.8,1.2368000000000001,1.146892,1.7883254000000002,0.9982358000000001,1.6396694,8.939676265763222,3.2,1.08712,0.0927846000000001
I1,2024-01-20,2023,Roma,Verona,H,0.8,1.4,0.8,0.2,12.8,4.0,4.2,14.4,29,32,24,20,8,1.45,8.0,1.0,1.0,1.2,0.4,12.6,4.4,5.8,13.8,17,18,27,20,-9,0.85,18.0,,,,,0.6499535747446611,0.2243887341380377,0.1256576911173011,0.6499535747446611,0.01,0.0,-1.0,0.0152752523165194,1.45,1.46,1.48,0,1.3699082,1.108165,1.0653878,1.108165,12.827233716475096,6.8,1.50462,1.4678826,1.0303402,1.1352267999999999,1.0303402,10.699923605805958,2.8,1.59966,-0.09797440000000002
I1,2024-01-20,2023,Udinese,Milan,A,1.8,1.4,1.2,0.2,11.8,5.2,3.6,13.6,18,21,32,20,-11,0.9,16.0,2.4,0.6,2.6,0.8,17.6,6.2,4.8,10.4,42,38,21,20,17,2.1,3.0,,,,,0.2364720920323818,0.2522368981678739,0.5112910097997444,0.5112910097997444,0.0,-0.0499999999999998,0.0,0.2189911935607066,4.1571428571428575,4.07,4.53,2,0.9961114,1.2999084,0.9961114,0.8431284,18.097115384615385,2.8,1.2018,1.9590640000000001,1.0316244,1.8068035999999998,0.8793639999999996,14.849827264239028,7.2,2.05182,-0.9629526000000002
SP1,2024-01-20,2023,Celta,Sociedad,A,1.2,1.0,1.6,0.4,11.0,3.8,4.8,14.6,17,21,30,20,-9,0.85,17.0,1.0,0.6,1.2,0.2,12.2,3.4,4.4,15.8,32,31,21,20,10,1.6,6.0,,,,,0.3772968558595345,0.3368721927317272,0.2858309514087382,0.3772968558595345,-0.75,-0.2000000000000001,0.8999999999999999,0.296125777652801,2.672857142857143,3.23,3.13,2,1.3404499999999997,1.789293,1.191796,1.640637,9.446654719235367,4.6,1.0916400000000002,1.1706448,1.4595352,1.1706448,1.3108796,7.367117398565675,5.2,1.06732,0.16980519999999966
SP1,2024-01-20,2023,Valencia,Ath Bilbao,H,1.8,0.8,2.0,0.6,8.4,4.0,2.0,13.6,29,26,24,20,2,1.45,9.0,1.6,0.4,2.6,0.8,15.8,6.0,5.0,13.0,41,38,20,20,18,2.05,4.0,,,,,0.2811148486304661,0.2940893801057184,0.4247957712638154,0.4247957712638154,0.1,-0.0499999999999998,0.0,0.1335949813713788,3.4614285714285717,3.38,3.71,0,1.1692632,1.4437691999999998,0.8719531999999999,1.295113,12.97554347826087,2.8,1.1590599999999998,2.336442,0.5417154,2.039132,0.5417154,11.680112566579957,8.0,2.5111800000000004,-1.1671787999999998
SP1,2024-01-20,2023,Villarreal,Mallorca,D,1.0,3.0,0.6,0.2,12.0,4.0,3.6,12.8,19,27,41,20,-14,0.95,14.0,1.0,0.8,1.6,0.4,13.0,3.8,5.6,13.6,19,18,24,20,-6,0.95,15.0,,,,,0.464002946050451,0.2717731541152641,0.2642238998342846,0.464002946050451,0.0,0.0,0.0,0.0506622805119022,2.1,2.09,2.17,1,1.6499671999999996,2.230649,1.5013112000000002,1.9333389999999997,14.323408962288417,6.2,1.1340800000000002,1.4342178,1.0087676,1.4342178,1.0087676,14.493222610722611,4.4,1.6509999999999998,0.21574939999999954
SP1,2024-01-20,2023,Vallecano,Las Palmas,A,0.4,1.2,0.8,0.2,11.2,3.8,4.4,14.2,23,18,24,19,-6,1.2105263157894737,11.0,1.2,0.8,1.4,0.4,8.2,2.2,3.6,12.0,28,19,17,20,2,1.4,10.0,,,,,0.557163531114327,0.2706222865412445,0.1722141823444283,0.557163531114327,-0.1500000000000001,0.2000000000000001,1.0,0.0732250282478932,1.7542857142857144,1.92,1.9,2,1.214386,0.9149421999999999,1.214386,0.9149421999999999,9.106572447160683,5.2,1.56708,0.6966791999999999,2.24804,0.6966791999999999,1.950732,9.076861114897095,4.8,0.47451999999999994,0.5177068
D1,2024-01-20,2023,Bochum,Stuttgart,H,1.6,1.8,1.4,0.4,16.2,5.2,4.6,12.6,17,19,34,17,-15,1.0,14.0,1.4,1.4,1.4,0.4,15.0,5.8,4.6,8.4,34,38,22,17,16,2.0,3.0,,,,,0.2247191011235955,0.2359550561797752,0.5393258426966292,0.5393258426966292,0.6000000000000001,0.2000000000000001,-0.1999999999999999,0.2927700218845598,4.181428571428572,3.65,4.47,0,1.8089642000000001,1.6477026,1.6574102,1.4961465999999999,10.768353660383074,6.4,1.5576599999999998,2.1671294,1.5592024,2.0155734,1.5592024,9.672979390681004,10.8,1.7575399999999999,-0.35816519999999974
D1,2024-01-20,2023,Darmstadt,Ein Frankfurt,D,1.0,2.2,0.2,0.0,13.8,3.4,3.4,13.2,10,20,44,17,-24,0.5882352941176471,18.0,1.8,1.4,1.8,0.6,10.0,4.4,4.4,11.6,27,27,20,17,7,1.588235294117647,6.0,,,,,0.2697368421052631,0.2697368421052631,0.4605263157894737,0.4605263157894737,-0.2999999999999998,-0.25,0.1399999999999999,0.1354885340430799,3.712857142857143,3.82,3.92,1,0.8691366,1.9443936000000002,0.8691366,1.7928376,9.880122475305912,5.8,0.72048,1.1151436,2.0521071999999996,1.1151436,1.9005512,16.13052287581699,5.4,0.8466400000000004,-0.24600699999999986
D1,2024-01-20,2023,RB Leipzig,Leverkusen,A,1.8,1.2,2.0,0.6,22.8,8.6,7.8,10.2,33,38,18,17,20,1.9411764705882355,4.0,2.0,0.4,2.2,0.6,19.2,6.4,9.0,6.8,45,47,12,17,35,2.647058823529412,1.0,,,,,0.3963414634146341,0.2378048780487804,0.3658536585365853,0.3963414634146341,0.0,0.2000000000000001,-0.1,0.0736788397613007,2.474285714285714,2.44,2.62,2,3.186148,1.298834,3.034592,1.298834,10.846051693404634,16.6,2.42072,2.31428,0.9696234000000002,2.162724,0.9696234,13.731998324256386,12.6,2.19082,0.8718680000000001
D1,2024-01-20,2023,Freiburg,Hoffenheim,H,1.2,0.6,2.0,0.6,12.8,4.2,3.8,11.8,25,21,26,17,-5,1.4705882352941178,8.0,1.6,2.4,0.8,0.2,14.0,4.8,3.8,11.2,24,32,33,17,-1,1.411764705882353,7.0,,,,,0.4890829694323144,0.2384279475982532,0.2724890829694323,0.4890829694323144,-0.05,0.2000000000000001,0.1,0.0472077475481666,2.0157142857142856,2.05,2.1,0,1.8159645999999998,1.5250634,1.6644092000000004,1.5250634,17.958647139305707,7.0,1.5253800000000002,1.8183319999999998,2.1426644,1.6667759999999998,1.9911093999999998,18.788621212121214,6.6,1.2188599999999998,-0.0023674000000000195
D1,2024-01-20,2023,Heidenheim,Wolfsburg,D,1.8,1.4,2.0,0.6,10.4,3.0,5.0,16.8,21,26,33,17,-7,1.2352941176470589,9.0,0.8,1.4,0.8,0.2,10.0,4.0,4.2,12.8,20,21,28,17,-7,1.1764705882352942,10.0,,,,,0.3422818791946309,0.2818791946308724,0.3758389261744966,0.3758389261744966,0.0999999999999996,-0.1,0.0,0.123346202674771,2.791428571428572,2.71,2.94,1,1.3677565999999999,1.8324436,1.3677565999999999,1.5293322,11.89625974025974,5.2,1.29916,0.7366969999999997,1.4091999999999998,0.7366969999999998,1.4091999999999998,14.467569702328323,5.2,1.01084,0.6310596000000002
E0,2024-01-20,2023,Arsenal,Crystal Palace,H,0.8,1.2,0.8,0.2,18.8,5.4,6.4,10.8,40,37,20,20,17,2.0,4.0,1.6,1.6,1.0,0.2,10.0,4.0,4.0,13.6,21,22,29,20,-7,1.05,16.0,3.756521739130435,0.1391304347826087,22.47826086956522,115.0,0.7619047619047619,0.1587301587301587,0.0793650793650793,0.7619047619047619,-0.05,0.25,3.0,0.0121498579258791,1.2614285714285711,1.29,1.28,0,1.9571222,1.0799708,1.9571222,0.9277370000000001,9.868813186813188,13.2,1.95046,1.5328053999999998,1.82823,1.2283401999999999,1.675996,20.998149592343143,7.2,1.2197200000000001,0.42431680000000016
D1,2024-01-20,2023,FC Koln,Dortmund,A,0.4,1.0,1.0,0.2,10.6,4.6,4.6,10.2,11,11,29,17,-18,0.6470588235294118,17.0,1.6,1.2,1.2,0.2,17.2,6.0,4.8,9.2,30,33,25,17,8,1.7647058823529411,5.0,,,,,0.2600140548137737,0.2340126493323963,0.5059732958538299,0.5059732958538299,-0.8999999999999999,0.0,0.1200000000000001,0.289070760821472,3.894285714285715,4.32,4.33,2,0.8670390000000001,1.821378,0.8670390000000001,1.821378,12.165598290598291,2.6,0.76008,1.895982,1.7993976,1.895982,1.7993976,16.724142524142525,10.8,1.45026,-1.028943
E0,2024-01-20,2023,Brentford,Nott'm Forest,H,0.8,2.4,0.0,0.0,9.0,3.4,5.2,11.0,19,26,31,19,-5,1.0,15.0,1.6,1.6,1.4,0.4,11.4,3.2,4.2,11.4,20,24,35,20,-11,1.0,17.0,3.7708333333333335,0.0625,21.229166666666668,48.0,0.5449330783938815,0.254302103250478,0.2007648183556405,0.5449330783938815,-0.1599999999999999,0.1499999999999999,0.75,0.0393397896234721,1.7785714285714285,1.9,1.83,0,1.30846,1.4709531999999998,1.1562258,1.4709531999999998,8.758571428571429,6.8,1.1956200000000001,1.5134508,1.592601,1.5134508,1.440367,14.127944862155388,5.6,1.31708,-0.20499080000000003
D1,2024-01-21,2023,M'gladbach,Augsburg,A,1.8,1.8,1.4,0.4,10.4,3.4,3.8,10.2,20,34,36,17,-2,1.1764705882352942,12.0,0.6,1.6,0.8,0.2,9.6,2.8,2.4,11.2,18,24,32,17,-8,1.0588235294117647,11.0,,,,,0.5393258426966292,0.2359550561797752,0.2247191011235955,0.5393258426966292,-0.1599999999999999,0.2000000000000001,0.4000000000000003,0.0359231985000805,1.852857142857143,1.92,1.91,2,1.2836432,1.6675679999999997,1.1320881999999999,1.516012,16.71576086956522,4.4,1.1007799999999999,0.9514095999999999,1.9491426,0.7998535999999999,1.9491426,13.588333333333333,5.0,0.8162599999999998,0.33223360000000013
I1,2024-01-21,2023,Frosinone,Cagliari,H,1.0,3.0,0.0,0.0,10.0,4.0,4.2,10.8,19,25,39,20,-14,0.95,15.0,0.8,1.2,1.0,0.2,10.8,2.6,5.2,14.6,18,19,33,20,-14,0.9,18.0,,,,,0.4093097913322633,0.2768860353130016,0.3138041733547351,0.4093097913322633,-0.1,0.0,0.1,0.0502849025908516,2.335714285714286,2.38,2.42,0,1.010529,2.0247284,0.5537492,1.8724684000000003,11.721454272863568,5.2,0.9593,1.1932866,1.3183040000000001,1.0410277999999997,1.3183039999999995,14.936333521550912,2.6,1.32776,-0.18275759999999996
I1,2024-01-21,2023,Empoli,Monza,H,0.2,1.6,0.2,0.0,12.8,2.6,6.6,12.0,13,11,35,20,-24,0.65,19.0,0.8,2.2,0.8,0.2,10.4,2.6,2.4,12.6,25,20,25,20,-5,1.25,11.0,,,,,0.3681274900398406,0.2900398406374502,0.3418326693227091,0.3681274900398406,-0.1999999999999997,0.0,0.25,0.0870686647477287,2.6514285714285712,2.81,2.79,0,0.5674684,1.653586,0.5674684,1.3490668,9.74845771232031,4.6,0.51976,1.1421161999999998,2.494136,0.8375958000000001,2.0373556,16.026190476190475,3.0,0.6706599999999999,-0.5746477999999998
I1,2024-01-21,2023,Salernitana,Genoa,A,1.2,2.0,0.8,0.2,10.4,3.6,4.8,11.8,12,17,40,20,-23,0.6,20.0,1.0,0.8,1.4,0.2,10.4,3.8,6.0,11.4,22,20,24,20,-4,1.1,12.0,,,,,0.2995464405442714,0.3092092289489253,0.3912443305068033,0.3912443305068033,-0.3999999999999999,-0.1,0.3000000000000002,0.14633620780342,3.3314285714285714,3.61,3.6,2,0.7942357999999999,2.1322548,0.7942357999999999,1.9799948,19.988031241204613,4.0,0.5768799999999998,0.6709462000000002,1.560514,0.5186866000000002,1.408254,14.0217796665577,3.0,0.6554800000000001,0.12328959999999978
I1,2024-01-21,2023,Lecce,Juventus,A,0.6,1.2,0.8,0.2,14.0,3.6,5.0,14.0,21,20,26,20,-6,1.05,13.0,1.8,0.6,2.6,0.8,13.4,3.8,6.2,12.6,49,32,12,20,20,2.45,2.0,,,,,0.1803713527851458,0.2785145888594164,0.5411140583554376,0.5411140583554376,-0.75,-0.1,0.1,0.417150195630166,5.438571428571429,5.95,6.0,2,1.1650134,1.7394466000000002,1.1650133999999999,1.5871866000000001,11.349589743589743,3.2,1.02184,1.613944,0.5922544000000001,1.4616840000000002,0.5922544000000001,14.408908470270699,6.8,2.23034,-0.44893059999999996
SP1,2024-01-21,2023,Girona,Sevilla,H,2.4,1.2,2.2,0.6,11.6,5.0,4.4,8.8,49,46,24,20,22,2.45,1.0,1.0,1.8,0.6,0.2,12.4,3.4,4.6,15.2,16,25,30,20,-5,0.8,17.0,,,,,0.5263157894736842,0.2368421052631578,0.2368421052631578,0.5263157894736842,0.07,0.0,-0.5,0.0565264371355395,1.7742857142857145,1.73,1.84,0,1.8167344,2.2588516,1.5194232,2.2588516,15.205523447141095,6.4,1.19728,0.9292336000000001,1.9168880000000001,0.7805796,1.619578,9.506703005640038,3.6,0.68494,0.8875008
SP1,2024-01-21,2023,Betis,Barcelona,A,0.8,0.8,1.2,0.2,17.2,4.4,8.4,11.0,31,22,20,20,2,1.55,9.0,1.8,1.6,2.0,0.6,21.0,7.4,8.6,11.2,41,36,22,19,14,2.1578947368421053,5.0,,,,,0.2368421052631578,0.2368421052631578,0.5263157894736842,0.5263157894736842,-0.33,0.2000000000000001,0.0,0.2332278673212917,4.0842857142857145,4.24,4.55,2,1.6494199999999999,1.3288286,1.6494199999999999,1.0315194,13.018167305236272,7.0,1.6168400000000003,3.402698,1.4170896000000002,3.2540440000000004,1.4170896000000002,10.570407239819003,16.0,2.55028,-1.7532780000000001
SP1,2024-01-21,2023,Osasuna,Getafe,H,1.2,1.0,1.6,0.4,11.6,4.2,3.8,14.8,22,22,29,19,-7,1.1578947368421053,14.0,1.4,1.4,1.4,0.4,13.6,5.2,5.4,14.4,26,24,25,19,-1,1.368421052631579,10.0,,,,,0.3962264150943396,0.3396226415094339,0.2641509433962264,0.3962264150943396,0.25,-0.2000000000000001,-0.3999999999999999,0.1353302838033147,2.398571428571429,2.18,2.58,0,1.646548,1.1858711999999998,1.4978919999999998,1.1858711999999998,10.235658199206458,4.4,1.7316600000000002,1.526196,1.5277072000000003,1.08023,1.3790512,12.210971746450008,3.6,1.41642,0.12035199999999979
SP1,2024-01-21,2023,Real Madrid,Almeria,H,1.8,0.4,2.6,0.8,14.2,4.8,6.2,9.8,48,40,11,19,29,2.526315789473684,2.0,0.6,1.2,0.4,0.0,12.0,2.8,5.4,10.0,6,19,43,20,-24,0.3,20.0,,,,,0.8528976073977645,0.0963774296359473,0.0507249629662881,0.8528976073977645,0.0,0.0,2.0,0.021157009420498,1.1185714285714283,1.15,1.14,0,1.822495,0.6552862000000002,1.822495,0.6552861999999999,11.580908361915226,10.6,2.1205,1.1645208,2.0023324,1.1645208,2.0023324000000002,18.47466494519126,4.4,0.8975,0.6579742
E0,2024-01-21,2023,Sheffield United,West Ham,D,0.8,1.6,0.8,0.2,9.0,3.0,4.2,12.6,9,15,49,20,-34,0.45,20.0,1.4,1.0,2.0,0.6,9.2,3.8,4.2,9.4,34,33,30,20,3,1.7,6.0,4.153846153846154,0.0769230769230769,23.192307692307693,26.0,0.3458980044345898,0.2882483370288248,0.3658536585365853,0.3658536585365853,-0.6499999999999999,0.0,0.3999999999999999,0.2657066051117284,2.93,3.43,3.4,1,1.1618731999999998,1.6188666,1.1618731999999998,1.6188665999999998,34.69145454545454,3.8,1.08144,1.2232340000000002,1.6837404,1.0710001999999998,1.6837404000000002,23.92704884004884,3.6,1.1206999999999998,-0.061360800000000326
D1,2024-01-21,2023,Bayern Munich,Werder Bremen,A,2.0,1.2,2.4,0.8,20.0,7.6,8.8,7.6,41,52,15,16,37,2.5625,2.0,1.2,1.2,1.2,0.2,11.8,4.0,4.0,12.6,17,24,31,17,-7,1.0,14.0,,,,,0.8722333310349583,0.0864303937116458,0.0413362752533958,0.8722333310349583,0.0,0.0,2.0,0.0160356745147454,1.082857142857143,1.09,1.1,2,3.2949640000000002,0.8553729999999999,3.2949640000000002,0.8553729999999999,12.251546499477534,11.8,2.6284400000000003,1.3136188,1.8177070000000004,1.3136188,1.666151,16.758123249299718,4.8,1.2163,1.9813452000000003
E0,2024-01-21,2023,Bournemouth,Liverpool,A,2.4,1.0,2.4,0.8,15.8,4.6,7.6,13.0,25,28,35,19,-7,1.3157894736842106,13.0,1.8,0.8,2.2,0.6,22.8,7.6,6.4,13.8,45,43,18,20,25,2.25,1.0,3.392405063291139,0.1139240506329113,23.620253164556964,79.0,0.2195372044719567,0.2112435767474606,0.5692192187805826,0.5692192187805826,0.1299999999999999,0.0,-0.03,0.1989496227213117,4.458571428571429,4.38,4.81,2,1.865248,1.1287622,1.713016,1.1287622,8.834676828547794,8.8,1.9565800000000002,2.5361662,1.0318558,2.2065742,0.8796237999999998,5.939415584415585,13.6,1.93368,-0.6709181999999998
E0,2024-01-22,2023,Brighton,Wolves,D,1.2,1.2,1.2,0.2,18.0,7.0,3.6,9.8,31,38,33,20,5,1.55,8.0,2.0,1.2,2.0,0.6,12.2,4.8,5.4,11.6,28,30,31,20,-1,1.4,12.0,3.9223300970873782,0.1067961165048543,23.611650485436893,103.0,0.578368999421631,0.2342394447657605,0.1873915558126084,0.578368999421631,-0.0299999999999998,-0.33,0.0,0.0389138242053606,1.6485714285714284,1.65,1.71,1,2.1928547999999997,1.7056240000000003,1.8883868,1.7056240000000003,10.571298701298701,12.2,1.7113,1.5728111999999999,1.4247742000000003,1.5728111999999999,1.4247742,10.539138511552306,7.2,1.4217,0.6200435999999998
SP1,2024-01-22,2023,Granada,Ath Madrid,A,0.6,1.2,0.8,0.2,9.4,3.8,2.8,14.2,11,22,41,20,-19,0.55,19.0,1.8,2.0,1.4,0.4,11.6,5.4,5.0,10.4,38,39,23,19,16,2.0,5.0,,,,,0.1973831775700934,0.2343925233644859,0.5682242990654205,0.5682242990654205,0.0,0.2000000000000001,-0.05,0.3665346082535988,5.028571428571429,4.79,5.63,2,1.3793186000000002,1.2581644,1.3793186,1.2581644,11.137428571428572,5.0,1.3039999999999998,1.7493811999999997,1.9073778000000001,1.6007252,1.6100657999999999,13.32161701655291,7.0,1.38814,-0.3700625999999996
D1,2024-01-24,2023,Bayern Munich,Union Berlin,H,1.8,1.4,1.8,0.6,20.4,7.8,8.4,9.2,41,52,16,17,36,2.411764705882353,2.0,1.2,1.0,1.6,0.4,12.4,5.2,4.0,10.2,14,17,31,16,-14,0.875,15.0,,,,,0.8328310777491644,0.1176373897320694,0.049531532518766,0.8328310777491644,-0.05,1.0,2.0,0.0115470053837924,1.14,1.16,1.15,0,2.824108,0.9033984,2.824108,0.9033984,11.002657610588646,13.8,2.4843200000000003,1.5873172,1.9032872,1.2842052,1.6001771999999999,14.910826115061411,5.6,1.34688,1.2367907999999999
F1,2024-01-26,2023,Lyon,Rennes,A,1.2,1.2,1.8,0.6,8.6,3.8,4.0,10.0,16,17,30,18,-13,0.8888888888888888,14.0,1.2,1.0,1.4,0.4,15.2,5.0,5.2,12.4,22,25,22,18,3,1.2222222222222223,10.0,,,,,0.378159757330637,0.2780586450960566,0.3437815975733064,0.378159757330637,0.0,0.0,-0.0499999999999998,0.0747694870283072,2.542857142857143,2.53,2.62,2,1.4196174,1.3312869999999999,1.4196173999999997,1.179268,15.718950216450216,6.2,1.4067200000000002,1.5708049999999998,0.851809,1.114747,0.6997898,11.142780247885108,6.8,1.8757000000000001,-0.15118759999999987
SP1,2024-01-26,2023,Almeria,Alaves,A,0.8,1.4,0.4,0.0,10.2,2.2,3.0,11.2,6,21,46,21,-25,0.2857142857142857,20.0,1.0,1.4,1.4,0.4,11.2,3.4,3.4,14.0,23,19,27,21,-8,1.0952380952380951,13.0,,,,,0.3401056481105241,0.3071921982933766,0.3527021535960991,0.3527021535960991,0.1999999999999997,-0.1,-0.0999999999999996,0.1127576414895492,2.738571428571429,2.61,2.87,2,1.0171478,2.1830963999999997,1.0171478,2.0344404,18.83139009139009,3.8,0.7569199999999999,1.1648146000000001,1.40483,0.8675029999999999,1.10752,15.391260430390867,4.0,1.1767200000000002,-0.1476668000000001
I1,2024-01-26,2023,Cagliari,Torino,A,0.8,1.4,1.0,0.2,10.8,2.8,5.4,16.2,18,20,36,21,-16,0.8571428571428571,17.0,1.0,0.4,1.6,0.4,9.2,3.2,4.4,11.6,28,18,18,20,0,1.4,10.0,,,,,0.2633204633204633,0.3057915057915057,0.4308880308880308,0.4308880308880308,0.1,-0.1,0.0,0.1571017262188814,3.731428571428572,3.56,3.95,2,0.9454743999999998,1.2973180000000002,0.7932155999999997,1.2973179999999995,11.586333521550912,2.0,1.22086,1.1316996000000001,0.7636044,1.1316996000000001,0.7636044,12.419010989010989,3.2,1.5645399999999998,-0.1862252000000003
D1,2024-01-26,2023,Ein Frankfurt,Mainz,H,2.0,1.4,2.0,0.6,9.0,4.0,3.8,11.0,28,29,22,18,7,1.5555555555555556,6.0,0.4,0.8,0.6,0.0,14.2,5.0,7.4,14.0,11,14,29,17,-15,0.6470588235294118,17.0,,,,,0.4322033898305084,0.288135593220339,0.2796610169491525,0.4322033898305084,0.0500000000000002,-0.1,-0.1,0.0598410593234476,2.198571428571429,2.14,2.28,0,1.191541,1.9395371999999997,1.191541,1.9395372000000002,18.103316993464052,4.6,1.00008,1.4769728000000002,0.8197455999999999,1.4769728000000002,0.8197455999999999,9.814370973853736,6.4,1.80412,-0.28543180000000024
SP1,2024-01-27,2023,Las Palmas,Real Madrid,A,1.4,0.8,1.4,0.4,8.4,2.8,3.0,11.0,31,21,17,21,4,1.4761904761904765,9.0,2.0,0.8,2.6,0.8,15.6,5.2,6.2,9.6,51,43,13,20,30,2.55,2.0,,,,,0.1453000531067445,0.1988316516197557,0.6558682952734998,0.6558682952734998,0.0,0.0,-0.01,0.3710538402724763,6.911428571428572,6.81,7.5,2,0.7591244,2.2406119999999996,0.7591244,1.943304,10.22799747853346,5.8,0.5161,1.984891,0.8190162000000001,1.8362349999999998,0.8190161999999999,10.395864883654358,11.2,2.08172,-1.2257666
D1,2024-01-27,2023,Werder Bremen,Freiburg,H,1.4,0.8,1.8,0.4,11.2,4.0,3.0,12.2,20,25,31,18,-6,1.1111111111111112,13.0,1.6,1.0,2.0,0.6,13.4,4.8,3.6,13.2,28,24,28,18,-4,1.5555555555555556,7.0,,,,,0.3947157726180945,0.2786228983186549,0.3266613290632506,0.3947157726180945,0.0,-0.1,0.02,0.0328778402720188,2.401428571428572,2.45,2.45,0,1.2676592,1.3232250000000003,1.2676592,1.3232249999999999,15.37991812109459,4.4,1.30836,2.0437126,1.3040234,1.8921572000000004,1.3040234,16.06559158375015,8.0,1.8044400000000003,-0.7760534000000001
D1,2024-01-27,2023,Augsburg,Bayern Munich,A,0.6,1.6,0.8,0.2,10.8,3.4,3.4,13.4,21,26,33,18,-7,1.1666666666666667,12.0,1.8,0.4,2.4,0.8,21.8,8.6,9.0,8.8,44,53,16,18,37,2.4444444444444446,2.0,,,,,0.1170254403131115,0.1628180039138943,0.7201565557729942,0.7201565557729942,-0.5,0.0,0.0,0.4512205669071389,8.48,9.05,9.12,2,0.8836856000000001,2.1435939999999998,0.8836856,2.1435939999999998,12.554783549783549,5.0,0.6034599999999998,2.739954,0.6296252,2.739954,0.6296252,11.789324277255313,14.2,2.6216,-1.8562683999999998
F1,2024-01-27,2023,Nice,Metz,H,1.0,1.4,1.2,0.4,12.8,4.8,7.0,13.0,35,19,11,18,8,1.9444444444444444,2.0,0.2,1.6,0.0,0.0,9.8,2.8,5.2,13.8,16,16,28,18,-12,0.8888888888888888,14.0,,,,,0.6612580573460769,0.2267170482329406,0.1120248944209824,0.6612580573460769,0.04,-0.2999999999999998,-0.5,0.0443471156521669,1.4399999999999995,1.41,1.52,0,1.5823276,1.3210890000000002,1.4303076,1.0170489999999999,11.096342305037956,6.6,1.4615200000000004,0.8097496,1.4328087999999999,0.5031054,1.1287696000000003,16.79181612505142,2.2,0.9336,0.772578
D1,2024-01-27,2023,Leverkusen,M'gladbach,D,2.4,0.6,2.6,0.8,18.4,6.2,7.6,6.6,48,50,14,18,36,2.6666666666666665,1.0,1.6,2.0,0.8,0.2,12.2,3.6,3.6,9.8,20,35,38,18,-3,1.1111111111111112,10.0,,,,,0.7755791985681615,0.1455702495774087,0.0788505518544297,0.7755791985681615,-0.07,1.0,2.0,0.0205866345916355,1.227142857142857,1.28,1.26,1,2.35595,1.0363534,2.2043939999999997,1.0363533999999999,14.999740259740259,12.0,2.16754,1.3390131999999997,1.7225619999999995,1.3390131999999997,1.5710060000000001,15.341643222506391,5.0,1.0874599999999999,1.0169368000000003
F1,2024-01-27,2023,Marseille,Monaco,D,2.2,1.0,2.2,0.6,14.0,5.0,7.2,13.4,28,26,19,18,7,1.5555555555555556,6.0,1.4,1.2,1.8,0.6,15.8,5.4,6.0,14.2,33,34,25,18,9,1.8333333333333333,3.0,,,,,0.3982300884955752,0.2632743362831858,0.3384955752212389,0.3982300884955752,-0.02,0.0,0.0499999999999998,0.0605136741729071,2.3542857142857136,2.4,2.46,1,2.022588,1.0091486,2.022588,1.0091486,9.869928332537029,10.0,2.0462,1.650458,1.5152276,1.4984380000000002,1.3632096,7.15126207126207,8.8,1.4733,0.37212999999999985
